lot_id,horseId,salesId,lot_number,book_number,sex,horse_name,sire_name,session_median_price,mv_expected_index,mv_low_index,mv_high_index,mv_expected_price,mv_low_price,mv_high_price,mv_raw_price,mv_confidence_tier,mv_model_version,mv_generated_at
508069,1723137,2005,662,0,Filly,Incys26-662,Ole Kirk,70000.0,1.0764933655112074,0.8146786641022943,1.5861431615463313,75400.0,57000.0,111000.0,75400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508070,1723138,2005,663,0,Colt,Incys26-663,Super Seth,70000.0,0.9017000086348976,0.8729497176560381,2.009334877168476,63100.0,61100.0,140700.0,63100.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508071,1723139,2005,664,0,Colt,Incys26-664,Hitotsu,70000.0,0.798265735518479,0.5554819756108504,2.242602261990304,55900.0,38900.0,157000.0,55900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508072,1723484,2005,665,0,Filly,Incys26-665,Starspangledbanner,70000.0,0.9120609111641844,0.5210605714452601,2.4791545985029178,63800.0,36500.0,173500.0,63800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508073,1723140,2005,666,0,Filly,Incys26-666,Sweynesse,70000.0,1.2165283141139283,0.6252631223598748,2.6766939340994256,85200.0,43800.0,187400.0,85200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508074,1723141,2005,667,0,Filly,Incys26-667,Supido,70000.0,0.5955807151564472,0.34840345756581204,1.0515831053274074,41700.0,24400.0,73600.0,41700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508075,1723142,2005,668,0,Colt,Incys26-668,Ghaiyyath,70000.0,0.6841678933945338,0.45027997126826264,1.4156965329662181,47900.0,31500.0,99100.0,47900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508076,1723441,2005,669,0,Colt,Incys26-669,Bivouac,70000.0,0.9982093082532095,0.5527313588652129,1.7470699605538698,69900.0,38700.0,122300.0,69900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508077,1723143,2005,670,0,Colt,Incys26-670,Diatonic,70000.0,1.2984533407672465,0.9550630385527936,2.564309941276232,90900.0,66900.0,179500.0,90900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508078,1723144,2005,671,0,Filly,Incys26-671,Top Ranked,70000.0,0.7883503198037094,0.5719604972961806,1.2844299137417277,55200.0,40000.0,89900.0,55200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508079,1723145,2005,672,0,Colt,Incys26-672,Dundeel,70000.0,1.3727921297477061,0.919308529963851,2.3716684719846977,96100.0,64400.0,166000.0,96100.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508080,1752201,2005,673,0,Colt,MMGCNW25-312,Stay Inside,70000.0,0.8305575110582633,0.5206364001585625,1.664401686821556,58100.0,36400.0,116500.0,58100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508081,1752731,2005,674,0,Colt,INAUW25-285,Farnan,70000.0,0.7465389792184632,0.570924561692701,1.787268500772626,52300.0,40000.0,125100.0,52300.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508082,1723148,2005,675,0,Filly,Incys26-675,Admire Mars,70000.0,0.8593224412968814,0.5183959749875502,1.656214062082802,60200.0,36300.0,115900.0,60200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508083,1752733,2005,676,0,Colt,INAUW25-287,Home Affairs,70000.0,1.6559384255348273,1.1197141572557419,3.145396364588407,115900.0,78400.0,220200.0,115900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508084,1723149,2005,677,0,Filly,Incys26-677,New Bay,70000.0,1.0334769490639015,0.44702940465167434,1.858021440899167,72300.0,31300.0,130100.0,72300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508085,1752203,2005,678,0,Filly,MMGCNW25-315,Tassort,70000.0,0.6061692579891844,0.44333898679557737,1.3496830900792274,42400.0,31000.0,94500.0,42400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508086,1723443,2005,679,0,Colt,Incys26-679,Home Affairs,70000.0,1.787729939902282,1.493851817447924,2.8301574390898296,125100.0,104600.0,198100.0,125100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508087,1723151,2005,680,0,Filly,Incys26-680,Stay Inside,70000.0,0.8964651410747333,0.6985758976524349,1.6685228310308655,62800.0,48900.0,116800.0,62800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508088,1752736,2005,681,0,Filly,INAUW25-291,St Mark's Basilica,70000.0,1.4928601958336294,1.0527550784728215,2.4013388849789505,104500.0,73700.0,168100.0,104500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508089,1723153,2005,682,0,Filly,Incys26-682,Admire Mars,70000.0,0.9399674238594843,0.5277762650741693,1.703397552000083,65800.0,36900.0,119200.0,65800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508090,1723154,2005,683,0,Filly,Incys26-683,Alabama Express,70000.0,1.5869779940785778,0.9411240660992747,2.17547805355321,111100.0,65900.0,152300.0,111100.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508091,1723486,2005,684,0,Colt,Incys26-684,Zousain,70000.0,1.0340409825808559,0.5539520063851652,2.2478870168773666,72400.0,38800.0,157400.0,72400.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508092,1723155,2005,685,0,Colt,Incys26-685,State Of Rest,70000.0,1.2247355972530343,0.6997253748212157,2.2304017829101515,85700.0,49000.0,156100.0,85700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508093,1752738,2005,686,0,Filly,INAUW25-295,In The Congo,70000.0,1.3653375815944182,1.0117824136433071,2.083444177831835,95600.0,70800.0,145800.0,95600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508094,1723157,2005,687,0,Filly,Incys26-687,Maurice,70000.0,1.41535046102242,1.0771042032653713,2.745833195204906,99100.0,75400.0,192200.0,99100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508095,1723158,2005,688,0,Colt,Incys26-688,Capitalist,70000.0,0.8609698157208674,0.42223887501330837,1.8638867664639884,60300.0,29600.0,130500.0,60300.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508096,1752740,2005,689,0,Filly,INAUW25-297,In The Congo,70000.0,1.923702632600513,1.1978965802692394,3.269147114204581,134700.0,83900.0,228800.0,134700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508097,1723160,2005,690,0,Filly,Incys26-690,The Autumn Sun,70000.0,1.7002429543216393,1.0886276167085662,2.8128964508439185,119000.0,76200.0,196900.0,119000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508098,1723161,2005,691,0,Colt,Incys26-691,Brutal,70000.0,0.5899420089952203,0.31829256446721865,1.4026668102429363,41300.0,22300.0,98200.0,41300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508099,1752742,2005,692,0,Colt,INAUW25-299,Farnan,70000.0,0.7642929432884528,0.8168655203722366,1.5302380770751578,53500.0,53500.0,107100.0,53500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508100,1723163,2005,693,0,Colt,Incys26-693,Portland Sky,70000.0,0.7358695776473317,0.4048780038629654,1.7270825922008346,51500.0,28300.0,120900.0,51500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508101,1723164,2005,694,0,Filly,Incys26-694,Lucky Vega,70000.0,1.4457829193915317,0.7159343847406554,2.656053595660159,101200.0,50100.0,185900.0,101200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508102,1723165,2005,695,0,Filly,Incys26-695,Spirit Of Boom,70000.0,0.8828043971268288,0.6728390399810806,1.5903197805429747,61800.0,47100.0,111300.0,61800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508103,1723166,2005,696,0,Filly,Incys26-696,D'argento,70000.0,0.810561336584884,0.44670841017249013,1.3875010768097016,56700.0,31300.0,97100.0,56700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508104,1723167,2005,697,0,Colt,Incys26-697,In The Congo,70000.0,1.3936510585190458,1.2627286981320556,2.739907743675257,97600.0,88400.0,191800.0,97600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508105,1723168,2005,698,0,Filly,Incys26-698,Ardrossan,70000.0,1.7160814756498781,0.8646248398754209,3.363050268782581,120100.0,60500.0,235400.0,120100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508106,1723169,2005,699,0,Colt,Incys26-699,So You Think,70000.0,1.30430608303412,0.9614031036602224,1.8363016568329074,91300.0,67300.0,128500.0,91300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508107,1723170,2005,700,0,Filly,Incys26-700,Captivant,70000.0,0.6509994321965628,0.41744662574792635,1.2767297195909697,45600.0,29200.0,89400.0,45600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508108,1723171,2005,701,0,Colt,Incys26-701,Sejardan,70000.0,0.5541397813109494,0.34514813899986857,1.087749594713322,38800.0,24200.0,76100.0,38800.0,high,v2.1,2026-01-20 05:40:50.743936+00:00
508109,1723172,2005,702,0,Colt,Incys26-702,State Of Rest,70000.0,0.8018505997458344,0.5460512756615771,1.615079537253094,56100.0,38200.0,113100.0,56100.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508110,1723173,2005,703,0,Colt,Incys26-703,Pierata,70000.0,0.6378220311742825,0.363910113665454,1.3188887741529003,44600.0,25500.0,92300.0,44600.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508111,1723174,2005,704,0,Filly,Incys26-704,Captivant,70000.0,0.6978524767866502,0.46093832029402615,0.9110922040542433,48800.0,32300.0,63800.0,48800.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508112,1723175,2005,705,0,Colt,Incys26-705,Graff,70000.0,0.46603228261061574,0.3410841034274619,0.7219663273697301,32600.0,23900.0,50500.0,32600.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508113,1752752,2005,706,0,Colt,INAUW25-313,Home Affairs,70000.0,2.2188206094851264,1.4702488284653095,3.8739576080880567,155300.0,102900.0,271200.0,155300.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508114,1723176,2005,707,0,Filly,Incys26-707,Alabama Express,70000.0,1.5869779940785778,0.9411240660992747,2.17547805355321,111100.0,65900.0,152300.0,111100.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508115,1752753,2005,708,0,Filly,INAUW25-314,Jacquinot,70000.0,1.7254241809436972,1.0875070519708494,3.045690868973021,120800.0,76100.0,213200.0,120800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508116,1723445,2005,709,0,Colt,Incys26-709,Daumier,70000.0,0.6515487071209516,0.4637788022906895,1.0934373014280374,45600.0,32500.0,76500.0,45600.0,high,v2.1,2026-01-20 05:40:50.743936+00:00
508117,1723178,2005,710,0,Colt,Incys26-710,Starspangledbanner,70000.0,0.6752953588172815,0.42436863176867123,2.205744993418968,47300.0,29700.0,154400.0,47300.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508118,1752213,2005,711,0,Filly,MMGCNW25-328,Daumier,70000.0,0.8135977812072676,0.5066254236834877,0.9655453955644078,57000.0,35500.0,67600.0,57000.0,high,v2.1,2026-01-20 05:40:50.743936+00:00
508119,1751633,2005,712,0,Colt,INGS25-13,Hanseatic,70000.0,0.5522532205898828,0.2949864313014691,1.2868565755445778,38700.0,20600.0,90100.0,38700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508120,1723180,2005,713,0,Colt,Incys26-713,Alabama Express,70000.0,1.2451665558499936,0.8595468500590162,2.125511158416781,87200.0,60200.0,148800.0,87200.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508121,1723181,2005,714,0,Colt,Incys26-714,Brazen Beau,70000.0,0.8382000650134959,0.6794174258843079,2.0501526047215264,58700.0,47600.0,143500.0,58700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508122,1723182,2005,715,0,Filly,Incys26-715,Ole Kirk,70000.0,1.3801859378965162,0.839865755560349,2.0096659915775534,96600.0,58800.0,140700.0,96600.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508123,1723183,2005,716,0,Filly,Incys26-716,All Too Hard,70000.0,1.267891721427977,0.6807207036588379,2.169163094867249,88800.0,47700.0,151800.0,88800.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508124,1752216,2005,717,0,Colt,MMGCNW25-331,Bivouac,70000.0,1.056599039271603,0.7673611490490406,1.916249469456006,74000.0,53700.0,134100.0,74000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508125,1723184,2005,718,0,Filly,Incys26-718,Pinatubo,70000.0,1.7158721469621014,1.0460583813892477,2.7609078266006297,120100.0,73200.0,193300.0,120100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508126,1752760,2005,719,0,Filly,INAUW25-322,Starspangledbanner,70000.0,0.9585342183949374,0.7761644448318606,1.93349840201063,67100.0,54300.0,135300.0,67100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508127,1723186,2005,720,0,Filly,Incys26-720,Churchill,70000.0,1.0075066231295042,0.6148180663081755,1.384732106932966,70500.0,43000.0,96900.0,70500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508128,1723447,2005,721,0,Colt,Incys26-721,Wild Ruler,70000.0,0.7519597440186264,0.6518509845781303,1.7347490929162077,52600.0,45600.0,121400.0,52600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508129,1723187,2005,722,0,Colt,Incys26-722,Spirit Of Boom,70000.0,0.8828865510330817,0.5792122970229584,1.5956864378563405,61800.0,40500.0,111700.0,61800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508130,1752765,2005,723,0,Colt,INAUW25-329,Farnan,70000.0,1.2223693877263295,0.7913181581393589,1.8105804123779485,85600.0,55400.0,126700.0,85600.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508131,1723189,2005,724,0,Colt,Incys26-724,Hitotsu,70000.0,0.7246173765986379,0.44986652817341233,1.794148948729127,50700.0,31500.0,125600.0,50700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508132,1723190,2005,725,0,Colt,Incys26-725,Written By,70000.0,0.6593713917174554,0.3968899501828874,1.4796717763083778,46200.0,27800.0,103600.0,46200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508133,1723191,2005,726,0,Colt,Incys26-726,Cool Aza Beel,70000.0,0.7195364472115291,0.33164396769183596,1.3181724978408622,50400.0,23200.0,92300.0,50400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508134,1723192,2005,727,0,Colt,Incys26-727,Written By,70000.0,0.7307169851359814,0.3424754340218613,1.748355589613028,51200.0,24000.0,122400.0,51200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508135,1751644,2005,728,0,Colt,INGS25-24,Lucky Vega,70000.0,1.1777794506301476,0.7276032474565205,2.6446513577503863,82400.0,50900.0,185100.0,82400.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508136,1723194,2005,729,0,Colt,Incys26-729,Cool Aza Beel,70000.0,0.8390861340011792,0.34552798982265814,1.4352745202548254,58700.0,24200.0,100500.0,58700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508137,1723195,2005,730,0,Filly,Incys26-730,Zousain,70000.0,0.9304571832527812,0.611797542760913,1.720881426564759,65100.0,42800.0,120500.0,65100.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508138,1723196,2005,731,0,Colt,Incys26-731,Zousain,70000.0,0.8126224876946109,0.5910577163307733,1.747836382318113,56900.0,41400.0,122300.0,56900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508139,1723197,2005,732,0,Colt,Incys26-732,Too Darn Hot,70000.0,2.289218326673503,2.0354338811721053,4.251710248934873,160200.0,142500.0,297600.0,160200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508140,1723448,2005,733,0,Colt,Incys26-733,Wild Ruler,70000.0,0.37688429015769387,0.23274478540089624,1.1215918258359043,26400.0,16300.0,78500.0,26400.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508141,1723198,2005,734,0,Filly,Incys26-734,Xtravagant,70000.0,0.8619746000435565,0.4247175410666051,1.6763276230273016,60300.0,29700.0,117300.0,60300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508142,1723449,2005,735,0,Colt,Incys26-735,Exceedance,70000.0,1.0251111265947226,0.7828723088607578,1.7729666026575075,71800.0,54800.0,124100.0,71800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508143,1723199,2005,736,0,Colt,Incys26-736,Churchill,70000.0,1.0000743224406188,0.5694960659077887,1.5520225678195485,70000.0,39900.0,108600.0,70000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508144,1723200,2005,737,0,Filly,Incys26-737,Jacquinot,70000.0,2.047556105179644,0.9529177887159278,3.275630607329275,143300.0,66700.0,229300.0,143300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508145,1723201,2005,738,0,Colt,Incys26-738,Ghaiyyath,70000.0,0.7454598861908421,0.34597371064835325,1.5306206786713819,52200.0,24200.0,107100.0,52200.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508146,1723202,2005,739,0,Colt,Incys26-739,Diatonic,70000.0,1.8837269559698635,1.4853742963833434,3.1821396297164193,131900.0,104000.0,222700.0,131900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508147,1723203,2005,740,0,Filly,Incys26-740,Ole Kirk,70000.0,1.2772790628579787,0.8895995429837654,2.0957035084504803,89400.0,62300.0,146700.0,89400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508148,1723204,2005,741,0,Filly,Incys26-741,Pinatubo,70000.0,1.5828868719412237,1.330774611046127,2.7569173991933162,110800.0,93200.0,193000.0,110800.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508149,1723205,2005,742,0,Colt,Incys26-742,Pinatubo,70000.0,1.724250403806222,0.8159791426738434,2.780317030909107,120700.0,57100.0,194600.0,120700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508150,1723450,2005,743,0,Colt,Incys26-743,Artorius,70000.0,0.9416383575345836,0.6680859788647265,1.4026095309699864,65900.0,46800.0,98200.0,65900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508151,1723206,2005,744,0,Filly,Incys26-744,Maurice,70000.0,1.248637298055071,0.6861332066611251,2.1699069092801166,87400.0,48000.0,151900.0,87400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508152,1752777,2005,745,0,Colt,INAUW25-343,State Of Rest,70000.0,0.9101871654138552,0.6274951486192524,1.6674578375338607,63700.0,43900.0,116700.0,63700.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508153,1723208,2005,746,0,Filly,Incys26-746,Prized Icon,70000.0,0.6224063124393111,0.4699489123432342,1.0730797686866758,43600.0,32900.0,75100.0,43600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508154,1723209,2005,747,0,Colt,Incys26-747,Trapeze Artist,70000.0,0.3999284848043108,0.22197338013600224,0.8964346526157114,28000.0,15500.0,62800.0,28000.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508155,1723210,2005,748,0,Colt,Incys26-748,Tiger Of Malay,70000.0,0.5205078806437546,0.2545818212115429,0.9225211704925252,36400.0,17800.0,64600.0,36400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508156,1723451,2005,749,0,Colt,Incys26-749,Bivouac,70000.0,0.7507086471339813,0.6103019935251883,1.8496554451469256,52500.0,42700.0,129500.0,52500.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508157,1723211,2005,750,0,Colt,Incys26-750,All Too Hard,70000.0,0.6198906112885542,0.5129734638652329,1.3281288221007503,43400.0,35900.0,93000.0,43400.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508158,1723212,2005,751,0,Colt,Incys26-751,Written By,70000.0,0.4256649896934861,0.300372391156759,1.2443143066982982,29800.0,21000.0,87100.0,29800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508159,1723213,2005,752,0,Filly,Incys26-752,I Am Invincible,70000.0,2.0009517102114622,0.9754770475322528,4.421586114257445,140100.0,68300.0,309500.0,140100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508160,1723214,2005,753,0,Colt,Incys26-753,Dundeel,70000.0,1.503519505967969,1.0044750915662102,2.7691258418562272,105200.0,70300.0,193800.0,105200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508161,1723215,2005,754,0,Colt,Incys26-754,Tagaloa,70000.0,0.9754214367839416,0.6470734221971284,1.7233223090194143,68300.0,45300.0,120600.0,68300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508162,1723216,2005,755,0,Colt,Incys26-755,Toronado,70000.0,1.3035965920462438,0.6001940915095101,2.4146440992468374,91300.0,42000.0,169000.0,91300.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508163,1723217,2005,756,0,Colt,Incys26-756,In The Congo,70000.0,1.5614413246424645,0.7923667068149524,2.6105357071880504,109300.0,55500.0,182700.0,109300.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508164,1723218,2005,757,0,Filly,Incys26-757,In The Congo,70000.0,1.132535221383262,0.7867639843892557,1.644928926593686,79300.0,55100.0,115100.0,79300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508165,1751660,2005,758,0,Colt,INGS25-41,Toronado,70000.0,1.8669846384742839,0.9956924064532651,3.2920162750466146,130700.0,69700.0,230400.0,130700.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508166,1723220,2005,759,0,Colt,Incys26-759,Diatonic,70000.0,1.8245464620934118,1.369209038073891,2.7396815901360196,127700.0,95800.0,191800.0,127700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508167,1723221,2005,760,0,Colt,Incys26-760,Harry Angel,70000.0,1.260152592898519,0.7676100338352357,1.9782152407563312,88200.0,53700.0,138500.0,88200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508168,1723222,2005,761,0,Filly,Incys26-761,St Mark's Basilica,70000.0,1.141787842059875,0.8169737323900004,1.7710282983791783,79900.0,57200.0,124000.0,79900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508169,1723223,2005,762,0,Colt,Incys26-762,Justify,70000.0,1.8237165653375373,1.1507600673206095,3.6390684232930814,127700.0,80600.0,254700.0,127700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508170,1723224,2005,763,0,Filly,Incys26-763,Zousain,70000.0,1.2581547941874571,0.7262106557970647,2.4926126612921093,88100.0,50800.0,174500.0,88100.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508171,1723225,2005,764,0,Colt,Incys26-764,Lucky Vega,70000.0,1.23510234847201,0.8702658878880827,2.248387681093663,86500.0,60900.0,157400.0,86500.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508172,1752230,2005,765,0,Filly,MMGCNW25-350,Wild Ruler,70000.0,0.4510479573288741,0.3917620133852998,0.8516999482558737,31600.0,27400.0,59600.0,31600.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508173,1723453,2005,766,0,Colt,Incys26-766,Daumier,70000.0,0.8322127442945361,0.5134794161884108,1.291588535036734,58300.0,35900.0,90400.0,58300.0,high,v2.1,2026-01-20 05:40:50.743936+00:00
508174,1723226,2005,767,0,Filly,Incys26-767,Spirit Of Boom,70000.0,0.8899891943503099,0.7037095743011252,1.4275887167783012,62300.0,49300.0,99900.0,62300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508175,1723227,2005,768,0,Filly,Incys26-768,Farnan,70000.0,0.8260267288092252,0.54745182481885,1.9218921007193421,57800.0,38300.0,134500.0,57800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508176,1723454,2005,769,0,Colt,Incys26-769,Cosmic Force,70000.0,0.9274576977333235,0.6184525272010125,1.7849190137334372,64900.0,43300.0,124900.0,64900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508177,1723228,2005,770,0,Filly,Incys26-770,Russian Revolution,70000.0,0.4518311437596843,0.30684366453103423,1.0249835463547787,31600.0,21500.0,71700.0,31600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508178,1723229,2005,771,0,Colt,Incys26-771,Better Than Ready,70000.0,0.6341981081002243,0.29985500517515684,1.1808651964949481,44400.0,21000.0,82700.0,44400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508179,1751666,2005,772,0,Colt,INGS25-47,Doubtland,70000.0,0.6929726412578389,0.573991765269263,1.6397397256382258,48500.0,40200.0,114800.0,48500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508180,1723231,2005,773,0,Colt,Incys26-773,So You Think,70000.0,1.3334598955677501,0.952446898264541,2.015519678923154,93300.0,66700.0,141100.0,93300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508181,1723232,2005,774,0,Colt,Incys26-774,Ole Kirk,70000.0,1.2157804492233435,0.8486882961924064,1.9517825187396642,85100.0,59400.0,136600.0,85100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508182,1723455,2005,775,0,Filly,Incys26-775,Daumier,70000.0,1.049420115037078,0.6970708218048652,1.4951066289893864,73500.0,48800.0,104700.0,73500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508183,1767027,2005,776,0,Filly,NZBNWG25-117,Noverre,70000.0,1.240349023270001,0.6417212935743997,1.659997900135671,86800.0,44900.0,116200.0,86800.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508184,1723234,2005,777,0,Filly,Incys26-777,Stay Inside,70000.0,1.6719030618054844,0.9082882349113632,3.209185859345626,117000.0,63600.0,224600.0,117000.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508185,1723235,2005,778,0,Filly,Incys26-778,St Mark's Basilica,70000.0,1.5424448334695164,1.011894915920837,2.2578735304064774,108000.0,70800.0,158100.0,108000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508186,1723236,2005,779,0,Filly,Incys26-779,Pinatubo,70000.0,1.6352401670843788,1.135658508547625,1.9964857476511992,114500.0,79500.0,139800.0,114500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508187,1723237,2005,780,0,Colt,Incys26-780,I Am Invincible,70000.0,1.890872882112728,1.1523033895727932,4.020928149772427,132400.0,80700.0,281500.0,132400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508188,1723456,2005,781,0,Colt,Incys26-781,Wild Ruler,70000.0,0.5247586186739228,0.3784615590053824,1.5335643561118784,36700.0,26500.0,107300.0,36700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508189,1752800,2005,782,0,Filly,INAUW25-369,Dundeel,70000.0,2.0009962207084793,1.066701673217621,3.302000963520868,140100.0,74700.0,231100.0,140100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508190,1723239,2005,783,0,Colt,Incys26-783,Captivant,70000.0,0.8479013553836094,0.5556644168345496,1.3918581268297647,59400.0,38900.0,97400.0,59400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508191,1723240,2005,784,0,Colt,Incys26-784,Spirit Of Boom,70000.0,0.691375626647088,0.46021392430674635,1.5225658581618775,48400.0,32200.0,106600.0,48400.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508192,1723457,2005,785,0,Filly,Incys26-785,Acrobat,70000.0,0.8761762595797766,0.5395645792328562,1.301845420595042,61300.0,37800.0,91100.0,61300.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508193,1723241,2005,786,0,Colt,Incys26-786,Capitalist,70000.0,0.828510378547118,0.6216839192608284,1.683199607450228,58000.0,43500.0,117800.0,58000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
